facility_id,cycle_index,cycle_start,cycle_end,total_injected_kg,total_withdrawn_kg,total_losses_kg,avg_pressure_mpa,avg_temperature_c,cycle_efficiency
UHS-004,40,2033-01-02,2033-01-23,709118.2435857789,770340.8714014308,19771.94170249576,9.344382335602612,77.84442169634065,1.0
UHS-004,41,2033-01-30,2033-02-20,606060.29770574,643221.8801612244,23697.465706657058,9.303320466854327,77.84442169634065,1.0
UHS-004,42,2033-02-27,2033-03-20,688165.7674699514,841767.4251739561,9586.197749926605,7.436699201808892,77.84442169634065,1.0
UHS-004,43,2033-03-27,2033-04-17,581107.6358766867,655649.5744061682,12057.697571312918,8.334358596202126,77.84442169634065,1.0
UHS-004,44,2033-04-24,2033-05-15,741684.0244259476,717852.5873935007,606.033798212944,7.2230207823312975,77.84442169634065,0.9670782727588666
UHS-004,45,2033-05-22,2033-06-12,431720.2206565478,453879.78775225976,2444.192504705403,7.205699168161088,77.84442169634065,1.0
UHS-004,46,2033-06-19,2033-07-10,563907.5623923182,594568.8992753583,3298.2038373673,7.465826402891224,77.84442169634065,1.0
UHS-004,47,2033-07-17,2033-08-07,565799.976159438,544805.7023127828,1736.538849106223,7.451630080249854,77.84442169634065,0.9599482815737059
UHS-004,48,2033-08-14,2033-09-04,701267.6253454719,376363.94429137104,1724.1444654684637,7.771897040030263,77.84442169634065,0.5353746095670341
UHS-004,49,2033-09-11,2033-10-02,723248.9887406665,485986.8268865154,16796.964335047916,9.167343051249961,77.84442169634065,0.656698175115611
UHS-004,50,2033-10-09,2033-10-30,754370.5448931367,740584.5936160279,27098.181980398484,10.283013650913517,77.84442169634065,0.9476829566538437
UHS-004,51,2033-11-06,2033-11-27,599829.8650656019,705421.7123471083,12210.491372002285,9.051489240033703,77.84442169634065,1.0
UHS-004,52,2033-12-04,2033-12-25,541151.1079048652,516798.48789679725,16956.032059235768,9.395559782577653,77.84442169634065,0.9259843691124222
UHS-004,53,2034-01-01,2034-01-22,499553.69343293936,474323.48914457974,15087.050532685429,8.726409332314077,77.84442169634065,0.9216594191311466
UHS-004,54,2034-01-29,2034-02-19,584656.2351918723,616471.0685945284,18006.678420508,8.871282669538187,77.84442169634065,1.0
UHS-004,55,2034-02-26,2034-03-19,759437.7876954761,179858.2225047406,22190.372743819775,11.370588345589933,77.84442169634065,0.23010714251090347
UHS-004,56,2034-03-26,2034-04-16,701179.9283207325,434241.7540472335,45412.765054825395,13.446476770000675,77.84442169634065,0.5816314007627136
UHS-004,57,2034-04-23,2034-05-14,610028.5830085909,852664.4966585042,39653.60578774873,13.09595723019006,77.84442169634065,1.0
UHS-004,58,2034-05-21,2034-06-11,442206.2314980309,699942.0598499319,37613.91549223781,11.042023679355541,77.84442169634065,1.0
UHS-004,59,2034-06-18,2034-07-09,898968.5771053908,525917.9800881004,27128.492711938216,11.129193761888367,77.84442169634065,0.5678864529739157
UHS-004,60,2034-07-16,2034-08-06,869887.7775378057,417577.28148770705,38621.0539149126,14.451556212418343,77.84442169634065,0.45962930356988896
UHS-004,61,2034-08-13,2034-09-03,448845.5582337384,946645.3321519229,61285.1285943902,12.604978561608931,77.84442169634065,1.0
UHS-004,62,2034-09-10,2034-10-01,889139.3791257936,601345.0910518208,29738.14121828998,11.944219747984636,77.84442169634065,0.6544344352081222
UHS-004,63,2034-10-08,2034-10-29,864515.8654571323,759110.0804994025,37922.7137618481,14.10490468831329,77.84442169634065,0.8411764500985507
UHS-004,64,2034-11-05,2034-11-26,842228.5530074758,599308.8456252634,71669.69524913708,15.537649949813268,77.84442169634065,0.6557719601372769
UHS-004,65,2034-12-03,2034-12-24,342629.1571666302,620359.289940204,62914.31452312365,14.09104869778643,77.84442169634065,1.0
UHS-004,66,2034-12-31,2035-01-21,819003.5012922738,598694.7035142051,48234.59476599319,13.586964424047835,77.84442169634065,0.6903464068695386
UHS-004,67,2035-01-28,2035-02-18,411860.24167165643,538440.0625123264,53515.258996837045,12.740216974761424,77.84442169634065,1.0
UHS-004,68,2035-02-25,2035-03-18,629052.6292347084,905949.6396760338,43984.515390980436,12.308787984620082,77.84442169634065,1.0
UHS-004,69,2035-03-25,2035-04-15,904543.7348981145,513992.3252405195,33287.29358454504,12.096688921410394,77.84442169634065,0.5480649601369236
UHS-004,70,2035-04-22,2035-05-13,684217.9740730271,257359.07849389268,31225.358060848695,15.428408279483383,77.84442169634065,0.3597197247282955
UHS-004,71,2035-05-20,2035-06-10,409756.8671324427,509300.9284800654,71137.17609333117,14.733586737643307,77.84442169634065,1.0
UHS-004,72,2035-06-17,2035-07-08,649720.4620481916,561374.1042172668,46608.08646426519,13.817910160871016,77.84442169634065,0.8061914241725556
UHS-004,73,2035-07-15,2035-08-05,835458.3196829242,476430.7065654779,78272.39172183796,16.15001191456136,77.84442169634065,0.5214126006917472
UHS-004,74,2035-08-12,2035-09-02,460422.62884039234,658463.6114267843,68929.5421427057,14.775431166007152,77.84442169634065,1.0
UHS-004,75,2035-09-09,2035-09-30,690083.7659929846,742895.8387256813,37949.82433043768,13.638591622387898,77.84442169634065,1.0
UHS-004,76,2035-10-07,2035-10-28,299765.25217234413,1039515.892695015,49127.14114528103,10.779415125030091,77.84442169634065,1.0
UHS-004,77,2035-11-04,2035-11-25,706691.2484089716,285834.37880895473,17352.44616411414,10.320933051360543,77.84442169634065,0.3947750404448856
UHS-004,78,2035-12-02,2035-12-23,948363.5527200527,605644.096058459,26393.39060696891,12.53105767797163,77.84442169634065,0.6213283221059043
UHS-004,79,2035-12-30,2036-01-20,1136081.413907157,603669.3051407716,74130.00542391304,15.422673405361508,77.84442169634065,0.49881309620631586
UHS-004,80,2036-01-27,2036-02-17,426861.5438844632,464020.3027319277,95657.37293264134,17.335876258668527,77.84442169634065,0.8880449832486088
UHS-004,81,2036-02-24,2036-03-16,703155.2345839166,517106.59051996225,64649.6955121316,15.566299862738026,77.84442169634065,0.6734869369167431
UHS-004,82,2036-03-23,2036-04-13,577865.9935759145,454827.90923711983,83544.94581781099,17.388918525795297,77.84442169634065,0.6876631185659429
UHS-004,83,2036-04-20,2036-05-11,283394.27067035343,594630.8679102673,72258.79693557722,15.250481524428594,77.84442169634065,1.0
UHS-004,84,2036-05-18,2036-06-08,629077.986786318,567164.8769622976,73896.20070168885,13.993485246149149,77.84442169634065,0.8068075429469064
UHS-004,85,2036-06-15,2036-07-06,689764.1283080284,675890.1207355619,72628.41572355661,13.86356996496869,77.84442169634065,0.8865382092555717
UHS-004,86,2036-07-13,2036-08-03,682716.6157027427,510543.73996221204,39258.06068819668,13.381663384685735,77.84442169634065,0.7071490963012099
UHS-004,87,2036-08-10,2036-08-31,658809.9369747413,694992.3694695155,50024.26009374146,14.5610174270128,77.84442169634065,0.9804724043278192
UHS-004,88,2036-09-07,2036-09-28,648612.4202289974,290712.75081503275,55197.25427153151,15.57510065951681,77.84442169634065,0.4130559174557267
UHS-004,89,2036-10-05,2036-10-26,639468.7755364496,551953.6146742532,69490.46430102966,17.15123379856653,77.84442169634065,0.7785406884615557
UHS-004,90,2036-11-02,2036-11-23,776759.4404878293,726511.7996691932,72072.28255614237,16.943609328304127,77.84442169634065,0.8558961451910264
UHS-004,91,2036-11-30,2036-12-21,517104.7845407593,791238.0157100884,72119.16084857055,14.943145462155378,77.84442169634065,1.0
UHS-004,92,2036-12-28,2037-01-18,457136.25331788557,993697.3092600516,59613.15882997951,11.349255202511644,77.84442169634065,1.0
UHS-004,93,2037-01-25,2037-02-15,762566.2509273969,811334.1522489787,20311.214240861093,9.547208943776827,77.84442169634065,1.0
UHS-004,94,2037-02-22,2037-03-15,484672.3742207932,381383.1841928329,26383.134053144622,9.683153365910304,77.84442169634065,0.7462656756815579
UHS-004,95,2037-03-22,2037-04-12,653890.62014825,954272.379862033,22411.007926596943,8.475970940788283,77.84442169634065,1.0
UHS-004,96,2037-04-19,2037-05-10,401528.80891299015,569894.733281062,10346.569021188297,7.786666337618591,77.84442169634065,1.0
UHS-004,97,2037-05-17,2037-06-07,586089.6910548104,627386.5492105619,6814.659412551492,7.524490040956337,77.84442169634065,1.0
UHS-004,98,2037-06-14,2037-07-05,901424.138116404,618589.7048595704,4493.923287898502,8.17924876412992,77.84442169634065,0.6828318489430127
UHS-004,99,2037-07-12,2037-08-02,449135.6846527166,611392.976107842,6178.394727407746,7.635285243100557,77.84442169634065,1.0
UHS-004,100,2037-08-09,2037-08-30,544221.172618809,529566.5440870319,6116.798707309463,7.689393636798139,77.84442169634065,0.9622569615012465
UHS-004,101,2037-09-06,2037-09-27,544628.6468831302,627545.4011801505,3927.8169315369396,7.28971807889133,77.84442169634065,1.0
UHS-004,102,2037-10-04,2037-10-25,838933.2935761524,477073.9521034656,8204.372540216733,8.328060918098622,77.84442169634065,0.5631598867402156
UHS-004,103,2037-11-01,2037-11-22,609266.7900536569,667559.6270017051,11851.551559386782,9.025458783688755,77.84442169634065,1.0
UHS-004,104,2037-11-29,2037-12-20,709460.5362520008,473502.20881853806,20477.594159618693,9.714158681555313,77.84442169634065,0.6486881409408283
UHS-004,105,2037-12-27,2038-01-17,357914.71259084885,524702.7022402657,14931.631886218784,8.78943778960807,77.84442169634065,1.0
UHS-004,106,2038-01-24,2038-02-14,591321.177105828,934566.1462506746,5624.805400709239,7.726692305755659,77.84442169634065,1.0
UHS-004,107,2038-02-21,2038-03-14,769778.7380093038,597121.6425208871,8353.643287579114,8.567139324216274,77.84442169634065,0.7673779640498792
UHS-004,108,2038-03-21,2038-04-11,728681.7505946313,677319.3781430953,4835.562195668344,7.703057360891124,77.84442169634065,0.9233856738385241
UHS-004,109,2038-04-18,2038-05-09,750013.7140578534,622727.4389292138,2488.6768674660816,7.810865551400221,77.84442169634065,0.8275421399837308
UHS-004,110,2038-05-16,2038-06-06,526310.3351641237,676647.1580183955,10047.045912652906,7.8056503467123175,77.84442169634065,1.0
UHS-004,111,2038-06-13,2038-07-04,704571.9879915988,385654.3750495676,17275.529529272622,9.587160622480441,77.84442169634065,0.5342601667095382
UHS-004,112,2038-07-11,2038-08-01,505043.2021618564,859223.3302915036,23232.459389557254,8.909148672694595,77.84442169634065,1.0
UHS-004,113,2038-08-08,2038-08-29,569994.7353394919,618781.9717975282,3187.754218840266,7.171611550474722,77.84442169634065,1.0
UHS-004,114,2038-09-05,2038-09-26,467128.1923740404,512091.81295475224,2534.8765869200483,7.134233652351602,77.84442169634065,1.0
UHS-004,115,2038-10-03,2038-10-24,797960.0646269561,523637.7559869493,5978.438731882009,7.958776850339518,77.84442169634065,0.6513405612484053
UHS-004,116,2038-10-31,2038-11-21,827619.110750242,559363.8712738449,18406.33699351339,9.078032266692546,77.84442169634065,0.6611667211259401
UHS-004,117,2038-11-28,2038-12-19,424696.47669954225,506289.50764535833,20906.912170257267,9.460728481431179,77.84442169634065,1.0
UHS-004,118,2038-12-26,2039-01-16,485023.9793372572,795554.1488959142,15934.678336145584,8.833348816360807,77.84442169634065,1.0
UHS-004,119,2039-01-23,2039-02-13,514128.0889599501,504837.0662452758,1838.5627318634502,7.272700056754513,77.84442169634065,0.9784296418963402
UHS-004,120,2039-02-20,2039-03-13,882837.8546910437,532198.2697161009,8343.996283509206,8.520614260060096,77.84442169634065,0.5971825718108086
UHS-004,121,2039-03-20,2039-04-10,787693.0040994065,697103.974749626,21892.323179259663,9.337636215517612,77.84442169634065,0.861063005048356
UHS-004,122,2039-04-17,2039-05-08,946635.0956802309,373158.25579796126,28651.915829325328,12.536618072778069,77.84442169634065,0.3826137858848175
UHS-004,123,2039-05-15,2039-06-05,900991.2674024431,871857.4740433753,80584.13485051243,13.555562416909671,77.84442169634065,0.8882226184990458
UHS-004,124,2039-06-12,2039-07-03,548275.2554818854,738739.811235159,38078.65787317448,12.339290862797101,77.84442169634065,1.0
UHS-004,125,2039-07-10,2039-07-31,644902.0618304453,722193.882018789,15395.892333483913,11.836636009435203,77.84442169634065,1.0
UHS-004,126,2039-08-07,2039-08-28,1062870.0982883885,398363.1437808662,51575.79973005678,13.457298658639075,77.84442169634065,0.35745399977619413
UHS-004,127,2039-09-04,2039-09-25,550034.0841131044,753984.9561049656,32896.77348753647,13.762252951678642,77.84442169634065,1.0
UHS-004,128,2039-10-02,2039-10-23,743523.3243004687,739933.9910890961,19430.62832295032,12.941318359366958,77.84442169634065,0.969827849432892
UHS-004,129,2039-10-30,2039-11-20,673034.730931654,571811.7493097929,39969.01533573704,13.500916830236847,77.84442169634065,0.801975799290332
UHS-004,130,2039-11-27,2039-12-18,955782.6818942332,328935.8340488926,44716.829615083094,16.79909538540253,77.84442169634065,0.3287716088463371
UHS-005,1,2030-01-06,2030-01-27,1336849.4548855664,687453.096377193,35030.72498917524,14.1251166785937,53.400560753140816,0.5011028706894504
UHS-005,2,2030-02-03,2030-02-24,926352.8881938546,989557.2450813825,41282.378397817825,15.440281605957681,53.400560753140816,1.0
UHS-005,3,2030-03-03,2030-03-24,947274.6566299909,648462.2407172155,83501.91090148015,15.694231324873506,53.400560753140816,0.6291006811206119
UHS-005,4,2030-03-31,2030-04-21,627845.5237112597,582635.6861419252,68416.5787675961,16.084201353392878,53.400560753140816,0.8368051112757755
UHS-005,5,2030-04-28,2030-05-19,835699.5270758739,759082.7944298625,99824.62098376907,16.51072095170669,53.400560753140816,0.8113983973628732
UHS-005,6,2030-05-26,2030-06-16,875279.9045117643,714417.7130681304,56296.32751819236,15.52218466807755,53.400560753140816,0.7668913058369614
UHS-005,7,2030-06-23,2030-07-14,831063.4752531504,1301995.410906371,81964.65014539081,13.285520560946996,53.400560753140816,1.0
UHS-005,8,2030-07-21,2030-08-11,681179.228800918,661330.7665810189,37002.34375753807,13.500542325232342,53.400560753140816,0.9208406228317549
UHS-005,9,2030-08-18,2030-09-08,646645.1445023413,1011847.3596947351,51902.351208983724,12.331377203160159,53.400560753140816,1.0
UHS-005,10,2030-09-15,2030-10-06,1013095.0793864961,1073926.4547211302,40558.05791397682,10.125968279369184,53.400560753140816,1.0
UHS-005,11,2030-10-13,2030-11-03,893383.6193888958,1154750.224643317,23275.9150971702,8.87446550714817,53.400560753140816,1.0
UHS-005,12,2030-11-10,2030-12-01,614764.8348704844,990691.3750002471,15094.72451256421,7.897195793547646,53.400560753140816,1.0
UHS-005,13,2030-12-08,2030-12-29,1503426.5400336105,809793.0917825303,8381.474886560778,8.757630630730045,53.400560753140816,0.5356454548399054
UHS-005,14,2031-01-05,2031-01-26,709160.9237543478,511611.1783288787,40244.305752344204,11.305758284629846,53.400560753140816,0.6826896293019655
UHS-005,15,2031-02-02,2031-02-23,330481.79710182885,650802.9244385853,34106.09191781299,10.441426544842537,53.400560753140816,1.0
UHS-005,16,2031-03-02,2031-03-23,615734.7987800667,1239353.9082971206,22285.327443428287,8.242824613711624,53.400560753140816,1.0
UHS-005,17,2031-03-30,2031-04-20,1023250.6579749906,545696.7762366579,8310.20762310671,8.742056103736777,53.400560753140816,0.5290010453433237
UHS-005,18,2031-04-27,2031-05-18,1126365.4964782703,765206.3914085173,30587.11947489066,9.672757442091331,53.400560753140816,0.6613982118689431
UHS-005,19,2031-05-25,2031-06-15,609531.1517967919,779338.9666596707,33936.74072757951,9.92736476674725,53.400560753140816,1.0
UHS-005,20,2031-06-22,2031-07-13,636569.3095315337,651540.6229346417,23165.4722042644,9.274580745262764,53.400560753140816,0.9875796167975286
UHS-005,21,2031-07-20,2031-08-10,853016.9696104918,716351.3932862291,24388.409681078418,10.06145731913537,53.400560753140816,0.8164429010734134
UHS-005,22,2031-08-17,2031-09-07,770482.1551578251,1007676.0690426314,37483.66139201347,10.12602296223656,53.400560753140816,1.0
UHS-005,23,2031-09-14,2031-10-05,879890.1369934118,874938.5962917332,15969.284901594932,8.504775866059399,53.400560753140816,0.9766472003397354
UHS-005,24,2031-10-12,2031-11-02,1223095.3087319613,908363.5394500179,37408.25767377609,10.361788509378988,53.400560753140816,0.7206354378196408
UHS-005,25,2031-11-09,2031-11-30,1309111.1233481294,1151218.019956963,56871.18570370476,11.630047303619525,53.400560753140816,0.8427766687227846
UHS-005,26,2031-12-07,2031-12-28,641921.2552198083,1139346.4888417665,37584.50012936766,9.776561662762498,53.400560753140816,1.0
UHS-005,27,2032-01-04,2032-01-25,1045173.2084423469,673002.99837429,12846.288921917076,8.553773351966788,53.400560753140816,0.6360969717957685
UHS-005,28,2032-02-01,2032-02-22,768496.9779441281,878771.0580481954,28886.642137615367,8.939007010180173,53.400560753140816,1.0
UHS-005,29,2032-02-29,2032-03-21,1124890.6968563385,1408219.9996368238,15831.229568554249,8.142004684527523,53.400560753140816,1.0
UHS-005,30,2032-03-28,2032-04-18,1052659.2971224212,797400.9435707002,5775.948341469643,7.846314957084737,53.400560753140816,0.753377164061855
UHS-005,31,2032-04-25,2032-05-16,761177.0530862778,1061847.0456366166,7662.76613500111,7.601561038208385,53.400560753140816,1.0
UHS-005,32,2032-05-23,2032-06-13,811394.2658694156,602671.8499748582,8625.050749360958,7.773156733752421,53.400560753140816,0.7349483576312349
UHS-005,33,2032-06-20,2032-07-11,721290.0107775765,964428.0619459518,4935.950748735554,7.316652864318997,53.400560753140816,1.0
UHS-005,34,2032-07-18,2032-08-08,725027.7963206279,646515.9409002442,1271.827558830453,7.197457366532927,53.400560753140816,0.8901504553271576
UHS-005,35,2032-08-15,2032-09-05,783737.1619545429,619515.6117325921,6665.375941500729,7.809081274190846,53.400560753140816,0.7837975993620507
UHS-005,36,2032-09-12,2032-10-03,1193804.6418062968,554021.1237512531,12572.513270168562,9.331206286221953,53.400560753140816,0.4592437128139553
UHS-005,37,2032-10-10,2032-10-31,791027.0607804058,472426.56571835716,44306.24440697873,11.540004068123208,53.400560753140816,0.5655545670029049
UHS-005,38,2032-11-07,2032-11-28,647223.7125586106,935664.2355725195,59731.278704253054,11.704658056464046,53.400560753140816,1.0
UHS-005,39,2032-12-05,2032-12-26,1504126.6040678576,621969.7305133078,40707.37844817992,12.950375459915044,53.400560753140816,0.4026126674792063
UHS-005,40,2033-01-02,2033-01-23,904198.0302552069,1355421.1147616585,60100.85157751021,13.608452232740222,53.400560753140816,1.0
UHS-005,41,2033-01-30,2033-02-20,781525.4656655825,814873.1913984598,37265.766895208864,11.354083660335649,53.400560753140816,0.9952148471960567
UHS-005,42,2033-02-27,2033-03-20,848355.7910072114,852396.651201228,37978.72096674316,11.14442464711036,53.400560753140816,0.9617098732879704
UHS-005,43,2033-03-27,2033-04-17,652369.8808293752,924102.3991216826,37081.2773615895,10.583642280593786,53.400560753140816,1.0
UHS-005,44,2033-04-24,2033-05-15,1048937.2843334824,758987.6156952919,27795.303949513655,11.262625468086412,53.400560753140816,0.7048988987187668
UHS-005,45,2033-05-22,2033-06-12,1003772.6187859942,484464.9131398253,54083.27451076402,12.975600561291884,53.400560753140816,0.45796872353758195
UHS-005,46,2033-06-19,2033-07-10,941823.8351391125,1030829.7444968999,55465.44917687001,13.573448716720117,53.400560753140816,1.0
UHS-005,47,2033-07-17,2033-08-07,908451.2373291015,845585.0176948521,29982.35499102046,12.686836132576595,53.400560753140816,0.9010600479510562
UHS-005,48,2033-08-14,2033-09-04,1002533.4680885038,1110420.0827584923,37270.008605515715,12.56117617158744,53.400560753140816,1.0
UHS-005,49,2033-09-11,2033-10-02,1358079.6470905412,714709.2938188044,72446.66797306095,14.84892039237495,53.400560753140816,0.49961282521882694
UHS-005,50,2033-10-09,2033-10-30,690124.4772137033,720285.7235089333,70883.37833222974,14.653955052896537,53.400560753140816,0.9464892093554179
UHS-005,51,2033-11-06,2033-11-27,618930.1792389099,815267.0884645083,58827.316125440244,14.233458157950729,53.400560753140816,1.0
UHS-005,52,2033-12-04,2033-12-25,558753.0813785524,822943.6056726126,57139.85070039793,12.917163005509682,53.400560753140816,1.0
UHS-005,53,2034-01-01,2034-01-22,881563.3964578428,983264.2126619705,31780.799855079662,10.880764452224184,53.400560753140816,1.0
UHS-005,54,2034-01-29,2034-02-19,742308.830415913,714420.2573778135,43955.297709992934,11.630723883765068,53.400560753140816,0.9086262895913407
UHS-005,55,2034-02-26,2034-03-19,588620.3030117544,803249.2332780408,33227.913889798605,10.41974928862632,53.400560753140816,1.0
UHS-005,56,2034-03-26,2034-04-16,643875.5053893955,665563.3575189714,34312.94073828667,10.216807387547652,53.400560753140816,0.9813840995363479
UHS-005,57,2034-04-23,2034-05-14,603799.6153753187,1121720.316509049,20027.101149359452,8.13101602715723,53.400560753140816,1.0
UHS-005,58,2034-05-21,2034-06-11,620110.2853907379,667816.0119997731,5459.988539615502,7.604704145893956,53.400560753140816,1.0
UHS-005,59,2034-06-18,2034-07-09,682121.7791565575,629762.2115698926,3123.093736204984,7.4078113495716265,53.400560753140816,0.9190323583325027
UHS-005,60,2034-07-16,2034-08-06,891920.7622301624,857234.0891733747,4979.544302240928,7.470061317906827,53.400560753140816,0.9557741065867318
UHS-005,61,2034-08-13,2034-09-03,864698.387818945,597008.505032152,7055.539426575799,8.138000664396426,53.400560753140816,0.6848360372961186
UHS-005,62,2034-09-10,2034-10-01,886112.9264835024,962368.7912306616,6031.677345314025,7.655296687219785,53.400560753140816,1.0
UHS-005,63,2034-10-08,2034-10-29,1310436.34097464,591507.513698652,21267.66870750878,10.908384119917903,53.400560753140816,0.44417341195798654
UHS-005,64,2034-11-05,2034-11-26,550945.9490934978,811447.2180048148,37672.72929322679,10.878426984229156,53.400560753140816,1.0
UHS-005,65,2034-12-03,2034-12-24,1447127.7593442611,384829.96538325923,46662.84699141711,13.068587946503392,53.400560753140816,0.25761975189230885
UHS-005,66,2034-12-31,2035-01-21,886282.8200138084,658037.4565313791,121666.21867034945,16.11233853331581,53.400560753140816,0.6528479429777753
UHS-005,67,2035-01-28,2035-02-18,715912.3973086935,1010424.5909824092,75499.85116118226,14.737588645975265,53.400560753140816,1.0
UHS-005,68,2035-02-25,2035-03-18,810313.6527437955,1094775.183122474,71632.03130092092,13.34186185407994,53.400560753140816,1.0
UHS-005,69,2035-03-25,2035-04-15,1040972.7193986315,680315.4841140467,40064.95373686704,13.152950845298623,53.400560753140816,0.6293170913653946
UHS-005,70,2035-04-22,2035-05-13,1351254.8822218236,454119.2823915402,51665.7426068154,15.65063761986101,53.400560753140816,0.3236956349166288
UHS-005,71,2035-05-20,2035-06-10,380103.695900972,1154880.8643242472,96886.78091760911,14.601446826104855,53.400560753140816,1.0
UHS-005,72,2035-06-17,2035-07-08,1038314.5524615911,818896.4047085785,58430.35646603969,14.320272458033628,53.400560753140816,0.7466607759403905
UHS-005,73,2035-07-15,2035-08-05,856059.0527843308,971300.7864422055,61482.627737822215,12.88117384430548,53.400560753140816,1.0
UHS-005,74,2035-08-12,2035-09-02,778330.6655263077,606700.6405285754,66432.25167053784,13.541054481030883,53.400560753140816,0.7181904273707627
UHS-005,75,2035-09-09,2035-09-30,963663.9641007867,734365.4545313839,73489.43281311472,14.658060604709735,53.400560753140816,0.7080586697363399
UHS-005,76,2035-10-07,2035-10-28,1239586.9767821236,607472.9431771755,131345.97054516262,17.077850942486982,53.400560753140816,0.44310915742559037
UHS-005,77,2035-11-04,2035-11-25,745299.355747488,942534.9717814666,46453.49319998569,17.357958939110183,53.400560753140816,1.0
UHS-005,78,2035-12-02,2035-12-23,648494.8398098095,901960.9456169272,100905.95122034839,15.974893668426237,53.400560753140816,1.0
UHS-005,79,2035-12-30,2036-01-20,700891.9615240574,909985.0335042918,37299.61739947133,13.269383375857243,53.400560753140816,1.0
UHS-005,80,2036-01-27,2036-02-17,636523.6969565141,1057740.1509371763,45164.2231089345,10.692118888933898,53.400560753140816,1.0
UHS-005,81,2036-02-24,2036-03-16,438654.5613096394,1034375.4851636828,20648.324437730396,8.576146969594177,53.400560753140816,1.0
UHS-005,82,2036-03-23,2036-04-13,780304.0256346846,878755.407374417,7986.4411306209495,7.38694224609226,53.400560753140816,1.0
UHS-005,83,2036-04-20,2036-05-11,1057277.6393698077,848719.6354938486,4585.411359159858,7.77471812034921,53.400560753140816,0.7992741012235082
UHS-005,84,2036-05-18,2036-06-08,829712.9596547498,593206.3329857131,22380.91574193064,9.228002376938862,53.400560753140816,0.6961748583271455
UHS-005,85,2036-06-15,2036-07-06,1154492.6708930787,854267.9507601676,47994.11169253077,11.0236849836196,53.400560753140816,0.7104177468988924
UHS-005,86,2036-07-13,2036-08-03,335030.9732736519,1028113.2692817035,9379.767927828096,8.481636533604547,53.400560753140816,1.0
UHS-005,87,2036-08-10,2036-08-31,1507895.5671842026,834244.5540278826,19093.89849352384,10.101059728374828,53.400560753140816,0.5463328809918265
UHS-005,88,2036-09-07,2036-09-28,601632.9430813841,1136456.0294473176,31898.072778597263,8.798005075761862,53.400560753140816,1.0
UHS-005,89,2036-10-05,2036-10-26,460332.7957598381,171092.76958894843,11307.802697773495,8.09978130278877,53.400560753140816,0.3627609034261815
UHS-005,90,2036-11-02,2036-11-23,1030867.9600503638,906859.687798824,16665.43012069882,10.305401996060011,53.400560753140816,0.8657095767140488
UHS-005,91,2036-11-30,2036-12-21,541054.483480055,699719.8509575342,16514.11577222953,8.399254878378358,53.400560753140816,1.0
UHS-005,92,2036-12-28,2037-01-18,690486.3007420249,1035076.0134353993,15466.77836859447,7.835318590407326,53.400560753140816,1.0
UHS-005,93,2037-01-25,2037-02-15,783547.3255572631,537532.1408725682,3925.484065533318,7.717817645488544,53.400560753140816,0.6826040649327921
UHS-005,94,2037-02-22,2037-03-15,1091240.9709910585,749899.6312480129,18541.86683076861,9.046154721327497,53.400560753140816,0.6757174518213327
UHS-005,95,2037-03-22,2037-04-12,859031.2654847268,629057.9568442142,22951.44693761695,10.448367747823445,53.400560753140816,0.7132316177904683
UHS-005,96,2037-04-19,2037-05-10,658574.3581219624,875746.2396531568,42188.05678077777,9.45437930279043,53.400560753140816,1.0
UHS-005,97,2037-05-17,2037-06-07,954070.7102059152,840784.8382758118,5789.67962296187,8.139338746652502,53.400560753140816,0.8759449261425457
UHS-005,98,2037-06-14,2037-07-05,922550.429951763,727231.0490255073,28778.721791588672,10.147100822769932,53.400560753140816,0.7644368383885054
UHS-005,99,2037-07-12,2037-08-02,1296406.3662144425,588158.9657909867,37687.00596901978,12.212483670684728,53.400560753140816,0.4408679167848407
UHS-005,100,2037-08-09,2037-08-30,716024.8707115534,1225438.4874506667,54020.24408278298,11.821685939610447,53.400560753140816,1.0
UHS-005,101,2037-09-06,2037-09-27,717398.2625403616,868578.6330065913,55219.417329016214,11.127244507822242,53.400560753140816,1.0
UHS-005,102,2037-10-04,2037-10-25,507831.3241193268,1141959.3702237504,18113.19362335715,7.916323474211902,53.400560753140816,1.0
UHS-005,103,2037-11-01,2037-11-22,818169.0730728004,689080.4105785858,10522.398318090074,8.098481689270788,53.400560753140816,0.8315283001791005
UHS-005,104,2037-11-29,2037-12-20,818572.4432558501,855694.4116085419,4850.046197629352,7.804313747488505,53.400560753140816,1.0
UHS-005,105,2037-12-27,2038-01-17,980099.5984363422,832275.3734262395,5691.101116802095,7.785120278983602,53.400560753140816,0.8442718863177613
UHS-005,106,2038-01-24,2038-02-14,1328726.4718286518,846639.042468095,12125.59893021866,8.300623933425792,53.400560753140816,0.6314186784146363
UHS-005,107,2038-02-21,2038-03-14,957774.2001010752,796871.9783527913,16568.840098387944,11.06896266498166,53.400560753140816,0.8178556683585058
UHS-005,108,2038-03-21,2038-04-11,843389.0041727598,832142.0448713249,28287.979354489667,11.24492846423787,53.400560753140816,0.9546449666527306
UHS-005,109,2038-04-18,2038-05-09,731318.8021345327,875571.0046623257,39762.094097305526,10.123127791702302,53.400560753140816,1.0
UHS-005,110,2038-05-16,2038-06-06,489148.1031067308,589349.2566546373,15586.9370382435,9.73464365785999,53.400560753140816,1.0
UHS-005,111,2038-06-13,2038-07-04,645385.7700382982,730707.0662997812,26875.29631856069,9.306130198452987,53.400560753140816,1.0
